"","No.","Time","Source","Destination","Protocol","Length","Info"
"78611",786,1634265906.62534,"172.17.0.13","172.17.0.18","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%05/35=%00%00%01%7C%81%D6%BD%9F/33=%00"
"80011",800,1634265907.39528,"172.17.0.13","172.17.0.18","UDP (NDN)",489,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router13/NAME/%05/35=%00%00%01%7C%81%D6%C0%8F/33=%00"
"81821",818,1634265911.15069,"172.17.0.13","172.17.0.18","UDP (NDN)",595,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%08/35=%00%00%01%7C%81%D6%CFW/33=%00"
"8327",832,1634265911.97023,"172.17.0.13","172.17.0.18","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0C/35=%00%00%01%7C%81%D6%D2~/33=%00"
"84714",847,1634265915.31786,"172.17.0.13","172.17.0.8","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%81%D6%DF%A1/33=%00"
"85831",858,1634265915.74907,"172.17.0.13","172.17.0.18","UDP (NDN)",523,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%06/35=%00%00%01%7C%81%D6%E1c/33=%00"
"8677",867,1634265915.86929,"172.17.0.13","172.17.0.8","UDP (NDN)",524,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%06/35=%00%00%01%7C%81%D6%E1%C4/33=%00"
"86812",868,1634265915.86934,"172.17.0.13","172.17.0.18","UDP (NDN)",524,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%06/35=%00%00%01%7C%81%D6%E1%C4/33=%00"
"88012",880,1634265917.65189,"172.17.0.13","172.17.0.18","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%05/35=%00%00%01%7C%81%D6%E8%8F/33=%00"
"89213",892,1634265921.17719,"172.17.0.13","172.17.0.18","UDP (NDN)",491,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router11/NAME/%05/35=%00%00%01%7C%81%D6%F6%8F/33=%00"
"9046",904,1634265922.51545,"172.17.0.13","172.17.0.18","UDP (NDN)",631,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%09/35=%00%00%01%7C%81%D6%FB%CA/33=%00"
"9165",916,1634265924.33764,"172.17.0.13","172.17.0.18","UDP (NDN)",666,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0A/35=%00%00%01%7C%81%D7%02%DE/33=%00"
"92812",928,1634265924.48612,"172.17.0.13","172.17.0.18","UDP (NDN)",702,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0B/35=%00%00%01%7C%81%D7%03v/33=%00"
"9405",940,1634265925.65981,"172.17.0.13","172.17.0.18","UDP (NDN)",815,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%81%D7%07%F7/33=%00"
"95211",952,1634265928.19667,"172.17.0.13","172.17.0.18","UDP (NDN)",453,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%04/35=%00%00%01%7C%81%D7%11%FB/33=%00"
"96514",965,1634265929.02151,"172.17.0.13","172.17.0.18","UDP (NDN)",806,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0A/35=%00%00%01%7C%81%D7%15%21/33=%00"
"97813",978,1634265929.75935,"172.17.0.13","172.17.0.18","UDP (NDN)",489,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%05/35=%00%00%01%7C%81%D7%18%04/33=%00"
"9943",994,1634265931.14563,"172.17.0.13","172.17.0.18","UDP (NDN)",665,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0A/35=%00%00%01%7C%81%D7%1Dn/33=%00"
"100621",1006,1634265933.69461,"172.17.0.13","172.17.0.18","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%06/35=%00%00%01%7C%81%D7%27i/33=%00"
"101814",1018,1634265933.93847,"172.17.0.13","172.17.0.18","UDP (NDN)",525,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router13/NAME/%06/35=%00%00%01%7C%81%D7%28U/33=%00"
"103012",1030,1634265937.58201,"172.17.0.13","172.17.0.18","UDP (NDN)",737,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0C/35=%00%00%01%7C%81%D76%99/33=%00"
"104221",1042,1634265939.27356,"172.17.0.13","172.17.0.18","UDP (NDN)",771,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0D/35=%00%00%01%7C%81%D7%3DG/33=%00"
"10584",1058,1634265940.08592,"172.17.0.13","172.17.0.18","UDP (NDN)",868,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0D/35=%00%00%01%7C%81%D7%40%2C/33=%00"
"107011",1070,1634265942.98176,"172.17.0.13","172.17.0.18","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%05/35=%00%00%01%7C%81%D7K%B3/33=%00"
"108212",1082,1634265943.41307,"172.17.0.13","172.17.0.18","UDP (NDN)",848,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7C%81%D7M%5C/33=%00"
"109423",1094,1634265944.42202,"172.17.0.13","172.17.0.18","UDP (NDN)",525,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%06/35=%00%00%01%7C%81%D7Q%1F/33=%00"
"110813",1108,1634265946.03033,"172.17.0.13","172.17.0.18","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%05/35=%00%00%01%7C%81%D7W%A5/33=%00"
"11204",1120,1634265947.48761,"172.17.0.13","172.17.0.18","UDP (NDN)",702,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0B/35=%00%00%01%7C%81%D7%5D%5C/33=%00"
"113222",1132,1634265947.68154,"172.17.0.13","172.17.0.18","UDP (NDN)",807,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0E/35=%00%00%01%7C%81%D7%5E%0C/33=%00"
"114622",1146,1634265953.55013,"172.17.0.13","172.17.0.18","UDP (NDN)",770,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0B/35=%00%00%01%7C%81%D7t%F2/33=%00"
"11605",1160,1634265955.75392,"172.17.0.13","172.17.0.18","UDP (NDN)",561,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%07/35=%00%00%01%7C%81%D7y%B5/33=%00"
"11728",1172,1634265955.82702,"172.17.0.13","172.17.0.18","UDP (NDN)",563,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router13/NAME/%07/35=%00%00%01%7C%81%D7%7D%E4/33=%00"
"118312",1183,1634265957.12278,"172.17.0.13","172.17.0.8","UDP (NDN)",929,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7C%81%D7%82%F7/33=%00"
"119531",1195,1634265960.76384,"172.17.0.13","172.17.0.18","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%06/35=%00%00%01%7C%81%D7%913/33=%00"
"120713",1207,1634265962.37501,"172.17.0.13","172.17.0.18","UDP (NDN)",736,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0C/35=%00%00%01%7C%81%D7%97j/33=%00"
"12197",1219,1634265963.14044,"172.17.0.13","172.17.0.18","UDP (NDN)",384,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7C%81%D7%9AR/33=%00"
"123110",1231,1634265963.77257,"172.17.0.13","172.17.0.18","UDP (NDN)",526,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router11/NAME/%06/35=%00%00%01%7C%81%D7%9C%DE/33=%00"
"12435",1243,1634265966.20975,"172.17.0.13","172.17.0.18","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0F/35=%00%00%01%7C%81%D7%A6m/33=%00"
"125511",1255,1634265967.58177,"172.17.0.13","172.17.0.18","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%81%D7%AB%8A/33=%00"
"127321",1273,1634265970.83015,"172.17.0.13","172.17.0.18","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0C/35=%00%00%01%7C%81%D7%B8%7D/33=%00"
"129521",1295,1634265977.17968,"172.17.0.13","172.17.0.18","UDP (NDN)",772,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0D/35=%00%00%01%7C%81%D7%D1R/33=%00"
"130712",1307,1634265977.30602,"172.17.0.13","172.17.0.18","UDP (NDN)",565,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%07/35=%00%00%01%7C%81%D7%D1%CE/33=%00"
"131721",1317,1634265977.88872,"172.17.0.13","172.17.0.18","UDP (NDN)",565,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%07/35=%00%00%01%7C%81%D7%D4%0C/33=%00"
"132711",1327,1634265977.93722,"172.17.0.13","172.17.0.18","UDP (NDN)",561,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%07/35=%00%00%01%7C%81%D7%D4G/33=%00"
"133012",1330,1634265977.93857,"172.17.0.13","172.17.0.8","UDP (NDN)",565,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%07/35=%00%00%01%7C%81%D7%D4%0C/33=%00"
"134321",1343,1634265981.39585,"172.17.0.13","172.17.0.8","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7C%81%D7%E1%D2/33=%00"
"13582",1358,1634265982.69421,"172.17.0.13","172.17.0.18","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%10/35=%00%00%01%7C%81%D7%E6%CC/33=%00"
"137031",1370,1634265984.55052,"172.17.0.13","172.17.0.18","UDP (NDN)",491,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router14/NAME/%05/35=%00%00%01%7C%81%D7%EE%01/33=%00"
"13824",1382,1634265984.84171,"172.17.0.13","172.17.0.18","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%05/35=%00%00%01%7C%81%D7%EF9/33=%00"
"139411",1394,1634265984.90009,"172.17.0.13","172.17.0.18","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0D/35=%00%00%01%7C%81%D7%EFb/33=%00"
"141211",1412,1634265995.11851,"172.17.0.13","172.17.0.18","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%11/35=%00%00%01%7C%81%D8%17k/33=%00"
"14245",1424,1634265995.17555,"172.17.0.13","172.17.0.18","UDP (NDN)",806,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7C%81%D8%17p/33=%00"
"143631",1436,1634265998.59809,"172.17.0.13","172.17.0.18","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7C%81%D8%24%EF/33=%00"
"144821",1448,1634266000.5074,"172.17.0.13","172.17.0.18","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%06/35=%00%00%01%7C%81%D8%2CR/33=%00"
"1460",1460,1634266002.69336,"172.17.0.13","172.17.0.18","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%12/35=%00%00%01%7C%81%D84%FF/33=%00"
"14744",1474,1634266005.73362,"172.17.0.13","172.17.0.18","UDP (NDN)",523,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%06/35=%00%00%01%7C%81%D8%40%C6/33=%00"
"148812",1488,1634266008.92048,"172.17.0.13","172.17.0.18","UDP (NDN)",770,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7C%81%D8MO/33=%00"
"14992",1499,1634266012.47443,"172.17.0.13","172.17.0.8","UDP (NDN)",927,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7C%81%D8%5B7/33=%00"
"15135",1513,1634266017.66275,"172.17.0.13","172.17.0.18","UDP (NDN)",980,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%13/35=%00%00%01%7C%81%D8o%7B/33=%00"
"152521",1525,1634266017.94655,"172.17.0.13","172.17.0.18","UDP (NDN)",562,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%07/35=%00%00%01%7C%81%D8p%93/33=%00"
"153711",1537,1634266021.59594,"172.17.0.13","172.17.0.18","UDP (NDN)",599,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%08/35=%00%00%01%7C%81%D8~%C3/33=%00"
"154831",1548,1634266023.21209,"172.17.0.13","172.17.0.8","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0C/35=%00%00%01%7C%81%D8%85%11/33=%00"
"15604",1560,1634266026.82606,"172.17.0.13","172.17.0.18","UDP (NDN)",920,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%81%D8%932/33=%00"
"158212",1582,1634266036.4955,"172.17.0.13","172.17.0.18","UDP (NDN)",420,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%03/35=%00%00%01%7C%81%D8%B9%03/33=%00"
"159321",1593,1634266037.39638,"172.17.0.13","172.17.0.8","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7C%81%D8%BC%80/33=%00"
"160512",1605,1634266040.80596,"172.17.0.13","172.17.0.18","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7C%81%D8%C9%DF/33=%00"
"162312",1623,1634266051.2348,"172.17.0.13","172.17.0.18","UDP (NDN)",883,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%81%D8%F2%92/33=%00"
"163711",1637,1634266054.98052,"172.17.0.13","172.17.0.18","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%81%D9%013/33=%00"
"164912",1649,1634266064.85103,"172.17.0.13","172.17.0.18","UDP (NDN)",769,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%81%D9%27%CA/33=%00"
"16635",1663,1634266068.5265,"172.17.0.13","172.17.0.18","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7C%81%D96%17/33=%00"
"167713",1677,1634266078.57194,"172.17.0.13","172.17.0.18","UDP (NDN)",734,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7C%81%D9%5Db/33=%00"
"16884",1688,1634266082.26268,"172.17.0.13","172.17.0.8","UDP (NDN)",892,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0E/35=%00%00%01%7C%81%D9k%D5/33=%00"
"170912",1709,1634266087.27935,"172.17.0.13","172.17.0.18","UDP (NDN)",1016,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%14/35=%00%00%01%7C%81%D9%7Fd/33=%00"
"172011",1720,1634266087.34064,"172.17.0.13","172.17.0.18","UDP (NDN)",597,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%08/35=%00%00%01%7C%81%D9%7F%AA/33=%00"
"172921",1729,1634266087.77567,"172.17.0.13","172.17.0.8","UDP (NDN)",600,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%08/35=%00%00%01%7C%81%D9%81%5E/33=%00"
"173011",1730,1634266087.77574,"172.17.0.13","172.17.0.18","UDP (NDN)",600,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%08/35=%00%00%01%7C%81%D9%81%5E/33=%00"
"174221",1742,1634266087.95024,"172.17.0.13","172.17.0.18","UDP (NDN)",806,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0E/35=%00%00%01%7C%81%D9%82%09/33=%00"
"176231",1762,1634266092.67383,"172.17.0.13","172.17.0.18","UDP (NDN)",868,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7C%81%D9%94%5E/33=%00"
"17744",1774,1634266096.13417,"172.17.0.13","172.17.0.18","UDP (NDN)",919,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7C%81%D9%A1%FC/33=%00"
"178711",1787,1634266106.29102,"172.17.0.13","172.17.0.8","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7C%81%D9%C9%B0/33=%00"
"180212",1802,1634266110.00569,"172.17.0.13","172.17.0.18","UDP (NDN)",770,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7C%81%D9%D8%2A/33=%00"
"18205",1820,1634266120.00344,"172.17.0.13","172.17.0.18","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%81%D9%FF./33=%00"
"183121",1831,1634266123.70055,"172.17.0.13","172.17.0.8","UDP (NDN)",892,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%81%DA%0D%AA/33=%00"
"184912",1849,1634266133.88521,"172.17.0.13","172.17.0.18","UDP (NDN)",735,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7C%81%DA5l/33=%00"
"18595",1859,1634266137.56597,"172.17.0.13","172.17.0.8","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7C%81%DAC%DB/33=%00"
"18795",1879,1634266148.66961,"172.17.0.13","172.17.0.18","UDP (NDN)",700,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%81%DAkQ/33=%00"
"188412",1884,1634266148.67173,"172.17.0.13","172.17.0.8","UDP (NDN)",700,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%81%DAkQ/33=%00"
"18973",1897,1634266151.36563,"172.17.0.13","172.17.0.8","UDP (NDN)",964,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%81%DAy%C4/33=%00"
"191212",1912,1634266162.51991,"172.17.0.13","172.17.0.18","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7C%81%DA%A1j/33=%00"
"192411",1924,1634266165.20689,"172.17.0.13","172.17.0.18","UDP (NDN)",735,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7C%81%DA%AF%CB/33=%00"
"19463",1946,1634266175.57428,"172.17.0.13","172.17.0.18","UDP (NDN)",848,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%81%DA%D8J/33=%00"
"195812",1958,1634266179.25937,"172.17.0.13","172.17.0.18","UDP (NDN)",868,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%81%DA%E6%AC/33=%00"
"197411",1974,1634266189.80456,"172.17.0.13","172.17.0.18","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%81%DB%0F%DA/33=%00"
"198611",1986,1634266193.49769,"172.17.0.13","172.17.0.18","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%81%DB%1EJ/33=%00"
"200214",2002,1634266203.93123,"172.17.0.13","172.17.0.18","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7C%81%DBG%07/33=%00"
"201421",2014,1634266207.60942,"172.17.0.13","172.17.0.18","UDP (NDN)",848,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%81%DBUj/33=%00"
"20363",2036,1634266218.11648,"172.17.0.13","172.17.0.18","UDP (NDN)",700,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7C%81%DB~u/33=%00"
"204812",2048,1634266221.8261,"172.17.0.13","172.17.0.18","UDP (NDN)",903,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7C%81%DB%8C%EC/33=%00"
"206631",2066,1634266232.79098,"172.17.0.13","172.17.0.18","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%81%DB%B7%C7/33=%00"
"20775",2077,1634266236.41003,"172.17.0.13","172.17.0.8","UDP (NDN)",999,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7C%81%DB%C5%F7/33=%00"
"209221",2092,1634266247.63351,"172.17.0.13","172.17.0.18","UDP (NDN)",665,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%81%DB%F1%BF/33=%00"
"210611",2106,1634266252.31942,"172.17.0.13","172.17.0.18","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%81%DC%00%2F/33=%00"
"212431",2124,1634266263.36607,"172.17.0.13","172.17.0.18","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%81%DC%2BV/33=%00"
"21362",2136,1634266266.01951,"172.17.0.13","172.17.0.18","UDP (NDN)",699,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%81%DC9%9A/33=%00"
"21574",2157,1634266277.47942,"172.17.0.13","172.17.0.18","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%DCbr/33=%00"
"216111",2161,1634266277.48106,"172.17.0.13","172.17.0.18","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%DCbr/33=%00"
"216311",2163,1634266277.4814,"172.17.0.13","172.17.0.8","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%DCbr/33=%00"
"21751",2175,1634266280.19217,"172.17.0.13","172.17.0.18","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%81%DCp%F4/33=%00"
"21934",2193,1634266290.54489,"172.17.0.13","172.17.0.18","UDP (NDN)",665,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%81%DC%99c/33=%00"
"22072",2207,1634266294.24836,"172.17.0.13","172.17.0.18","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1B/35=%00%00%01%7C%81%DC%A7%D6/33=%00"
"222211",2222,1634266305.00377,"172.17.0.13","172.17.0.8","UDP (NDN)",963,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7C%81%DC%D1%E8/33=%00"
"223611",2236,1634266308.67957,"172.17.0.13","172.17.0.18","UDP (NDN)",700,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%81%DC%E0%3D/33=%00"
"22522",2252,1634266319.22093,"172.17.0.13","172.17.0.18","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%81%DD%09h/33=%00"
"226411",2264,1634266322.90795,"172.17.0.13","172.17.0.18","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1C/35=%00%00%01%7C%81%DD%17%CD/33=%00"
"22817",2281,1634266333.69654,"172.17.0.13","172.17.0.8","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%81%DDA%FE/33=%00"
"229811",2298,1634266337.39705,"172.17.0.13","172.17.0.18","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1D/35=%00%00%01%7C%81%DDPd/33=%00"
"231211",2312,1634266348.06994,"172.17.0.13","172.17.0.18","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%81%DDz%0F/33=%00"
"23283",2328,1634266351.75654,"172.17.0.13","172.17.0.18","UDP (NDN)",735,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%81%DD%88%88/33=%00"
"234421",2344,1634266362.25078,"172.17.0.13","172.17.0.18","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1F/35=%00%00%01%7C%81%DD%B1y/33=%00"
"235611",2356,1634266365.91911,"172.17.0.13","172.17.0.18","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%81%DD%BF%D6/33=%00"
