"","No.","Time","Source","Destination","Protocol","Length","Info"
"9463",946,1634004976.80604,"172.17.0.10","172.17.0.7","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7CrID%A4/33=%00"
"9584",958,1634004980.51693,"172.17.0.10","172.17.0.15","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7CrIS%1A/33=%00"
"9742",974,1634004990.23751,"172.17.0.10","172.17.0.15","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7CrIy%17/33=%00"
"9862",986,1634004993.95606,"172.17.0.10","172.17.0.15","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7CrI%87%97/33=%00"
"10064",1006,1634005003.72145,"172.17.0.10","172.17.0.15","UDP (NDN)",745,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7CrI%AD%C5/33=%00"
"10171",1017,1634005007.43239,"172.17.0.10","172.17.0.7","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7CrI%BCG/33=%00"
"10301",1030,1634005017.17836,"172.17.0.10","172.17.0.7","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7CrI%E2V/33=%00"
"10444",1044,1634005020.94079,"172.17.0.10","172.17.0.15","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7CrI%F1%08/33=%00"
"10622",1062,1634005029.73441,"172.17.0.10","172.17.0.15","UDP (NDN)",486,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%05/35=%00%00%01%7CrJ%13Z/33=%00"
"107411",1074,1634005031.0245,"172.17.0.10","172.17.0.15","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7CrJ%18e/33=%00"
"10862",1086,1634005034.67418,"172.17.0.10","172.17.0.15","UDP (NDN)",1015,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7CrJ%26%A8/33=%00"
"10982",1098,1634005045.44647,"172.17.0.10","172.17.0.15","UDP (NDN)",979,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7CrJL%D8/33=%00"
"11163",1116,1634005048.20603,"172.17.0.10","172.17.0.15","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7CrJ%5B%80/33=%00"
"11302",1130,1634005058.23496,"172.17.0.10","172.17.0.15","UDP (NDN)",744,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7CrJ%82%B0/33=%00"
"11491",1149,1634005062.94723,"172.17.0.10","172.17.0.15","UDP (NDN)",1015,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7CrJ%915/33=%00"
"11653",1165,1634005067.18898,"172.17.0.10","172.17.0.15","UDP (NDN)",562,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%07/35=%00%00%01%7CrJ%A5%A7/33=%00"
"118011",1180,1634005073.2125,"172.17.0.10","172.17.0.15","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7CrJ%B9K/33=%00"
"11844",1184,1634005073.21389,"172.17.0.10","172.17.0.7","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7CrJ%B9K/33=%00"
"118521",1185,1634005073.21428,"172.17.0.10","172.17.0.15","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7CrJ%B9K/33=%00"
"11991",1199,1634005075.90585,"172.17.0.10","172.17.0.15","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7CrJ%C7%B8/33=%00"
"12153",1215,1634005085.70995,"172.17.0.10","172.17.0.15","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7CrJ%EE%02/33=%00"
"12253",1225,1634005089.4806,"172.17.0.10","172.17.0.7","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7CrJ%FC%C7/33=%00"
"12382",1238,1634005099.28154,"172.17.0.10","172.17.0.15","UDP (NDN)",946,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7CrK%23%04/33=%00"
"12492",1249,1634005102.97616,"172.17.0.10","172.17.0.7","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7CrK1%7D/33=%00"
"1268",1268,1634005108.57791,"172.17.0.10","172.17.0.15","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%06/35=%00%00%01%7CrKG%5C/33=%00"
"12691",1269,1634005108.57812,"172.17.0.10","172.17.0.7","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%06/35=%00%00%01%7CrKG%5C/33=%00"
"12804",1280,1634005112.92959,"172.17.0.10","172.17.0.7","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1B/35=%00%00%01%7CrKX_/33=%00"
"129411",1294,1634005116.68294,"172.17.0.10","172.17.0.15","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7CrKg%05/33=%00"
"13141",1314,1634005126.75333,"172.17.0.10","172.17.0.15","UDP (NDN)",743,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7CrK%8E%5C/33=%00"
"132511",1325,1634005130.45841,"172.17.0.10","172.17.0.7","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1C/35=%00%00%01%7CrK%9C%D7/33=%00"
"133621",1336,1634005140.56865,"172.17.0.10","172.17.0.7","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1D/35=%00%00%01%7CrK%C4U/33=%00"
"135211",1352,1634005144.25539,"172.17.0.10","172.17.0.15","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%19/35=%00%00%01%7CrK%D2%B6/33=%00"
"13682",1368,1634005155.62259,"172.17.0.10","172.17.0.15","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%17/35=%00%00%01%7CrK%FB9/33=%00"
"13802",1380,1634005158.32277,"172.17.0.10","172.17.0.15","UDP (NDN)",980,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7CrL%09%A9/33=%00"
"13942",1394,1634005168.40973,"172.17.0.10","172.17.0.15","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%18/35=%00%00%01%7CrL1%0A/33=%00"
"14064",1406,1634005172.1292,"172.17.0.10","172.17.0.15","UDP (NDN)",1015,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7CrL%3F%96/33=%00"
"14261",1426,1634005183.47901,"172.17.0.10","172.17.0.15","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7CrLh%07/33=%00"
"14403",1440,1634005186.18218,"172.17.0.10","172.17.0.7","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7CrLv%83/33=%00"
"14521",1452,1634005196.34709,"172.17.0.10","172.17.0.7","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1F/35=%00%00%01%7CrL%9E3/33=%00"
"2615",26,1634004672.13079,"172.17.0.11","172.17.0.16","UDP (NDN)",806,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7CrD%9Ew/33=%00"
"3817",38,1634004675.89561,"172.17.0.11","172.17.0.16","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01%7CrD%AD5/33=%00"
"5065",50,1634004677.16959,"172.17.0.11","172.17.0.16","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7CrD%B20/33=%00"
"6125",61,1634004678.13269,"172.17.0.11","172.17.0.16","UDP (NDN)",385,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7CrD%B5%F4/33=%00"
"6463",64,1634004678.13438,"172.17.0.11","172.17.0.7","UDP (NDN)",385,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7CrD%B5%F4/33=%00"
"8210",82,1634004682.79148,"172.17.0.11","172.17.0.16","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%03/35=%00%00%01%7CrD%C8%25/33=%00"
"9310",93,1634004685.16433,"172.17.0.11","172.17.0.7","UDP (NDN)",813,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%08/35=%00%00%01%7CrD%D1h/33=%00"
"11110",111,1634004688.94338,"172.17.0.11","172.17.0.16","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%09/35=%00%00%01%7CrD%E0%23/33=%00"
"12510",125,1634004695.07593,"172.17.0.11","172.17.0.16","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7CrD%F45/33=%00"
"13710",137,1634004698.19536,"172.17.0.11","172.17.0.16","UDP (NDN)",865,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%09/35=%00%00%01%7CrE%04M/33=%00"
"14910",149,1634004698.80021,"172.17.0.11","172.17.0.16","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%04/35=%00%00%01%7CrE%06%A1/33=%00"
"16932",169,1634004701.97957,"172.17.0.11","172.17.0.16","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0A/35=%00%00%01%7CrE%13%10/33=%00"
"19822",198,1634004711.39211,"172.17.0.11","172.17.0.7","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%09/35=%00%00%01%7CrE7%DC/33=%00"
"21010",210,1634004712.60779,"172.17.0.11","172.17.0.16","UDP (NDN)",383,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%02/35=%00%00%01%7CrE%3C%98/33=%00"
"22211",222,1634004715.11741,"172.17.0.11","172.17.0.16","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0A/35=%00%00%01%7CrEFd/33=%00"
"2343",234,1634004717.83072,"172.17.0.11","172.17.0.16","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%05/35=%00%00%01%7CrEQ%00/33=%00"
"25013",250,1634004724.42359,"172.17.0.11","172.17.0.16","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0B/35=%00%00%01%7CrEj%B4/33=%00"
"2696",269,1634004728.17768,"172.17.0.11","172.17.0.7","UDP (NDN)",815,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0A/35=%00%00%01%7CrEyo/33=%00"
"2891",289,1634004731.4561,"172.17.0.11","172.17.0.16","UDP (NDN)",418,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7CrE%863/33=%00"
"3031",303,1634004734.46113,"172.17.0.11","172.17.0.16","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7CrE%91%F2/33=%00"
"31511",315,1634004735.81765,"172.17.0.11","172.17.0.16","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%04/35=%00%00%01%7CrE%97D/33=%00"
"32911",329,1634004737.47603,"172.17.0.11","172.17.0.16","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7CrE%9D%B9/33=%00"
"3395",339,1634004741.1958,"172.17.0.11","172.17.0.7","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0B/35=%00%00%01%7CrE%ACI/33=%00"
"3573",357,1634004750.4617,"172.17.0.11","172.17.0.7","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7CrE%D0w/33=%00"
"37312",373,1634004754.2067,"172.17.0.11","172.17.0.16","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7CrE%DF%12/33=%00"
"39112",391,1634004760.48216,"172.17.0.11","172.17.0.16","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%04/35=%00%00%01%7CrE%F7%98/33=%00"
"4035",403,1634004763.64796,"172.17.0.11","172.17.0.16","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0B/35=%00%00%01%7CrF%03%FD/33=%00"
"4191",419,1634004767.35361,"172.17.0.11","172.17.0.7","UDP (NDN)",848,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7CrF%12w/33=%00"
"4331",433,1634004776.75752,"172.17.0.11","172.17.0.7","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7CrF73/33=%00"
"4454",445,1634004780.54229,"172.17.0.11","172.17.0.16","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7CrFE%F6/33=%00"
"4654",465,1634004790.13691,"172.17.0.11","172.17.0.16","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7CrFkp/33=%00"
"4771",477,1634004793.85559,"172.17.0.11","172.17.0.16","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0C/35=%00%00%01%7CrFy%F9/33=%00"
"4931",493,1634004804.3161,"172.17.0.11","172.17.0.16","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0C/35=%00%00%01%7CrF%9E%EE/33=%00"
"50412",504,1634004807.08199,"172.17.0.11","172.17.0.7","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7CrF%AD%A9/33=%00"
"5352",535,1634004817.48281,"172.17.0.11","172.17.0.16","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7CrF%D2V/33=%00"
"5494",549,1634004820.19394,"172.17.0.11","172.17.0.16","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0C/35=%00%00%01%7CrF%E0%D9/33=%00"
"57011",570,1634004830.61553,"172.17.0.11","172.17.0.7","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0D/35=%00%00%01%7CrG%05%AD/33=%00"
"5714",571,1634004830.61559,"172.17.0.11","172.17.0.16","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0D/35=%00%00%01%7CrG%05%AD/33=%00"
"5832",583,1634004833.40166,"172.17.0.11","172.17.0.16","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0E/35=%00%00%01%7CrG%14r/33=%00"
"59711",597,1634004842.85351,"172.17.0.11","172.17.0.16","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0D/35=%00%00%01%7CrG9%5B/33=%00"
"6115",611,1634004846.5316,"172.17.0.11","172.17.0.16","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%05/35=%00%00%01%7CrGG%BA/33=%00"
"6232",623,1634004846.55733,"172.17.0.11","172.17.0.16","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7CrGG%D5/33=%00"
"6454",645,1634004857.16282,"172.17.0.11","172.17.0.16","UDP (NDN)",789,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7CrGmY/33=%00"
"6602",660,1634004860.96429,"172.17.0.11","172.17.0.16","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7CrG%7C%24/33=%00"
"67711",677,1634004869.49094,"172.17.0.11","172.17.0.7","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7CrG%A1o/33=%00"
"6891",689,1634004873.19194,"172.17.0.11","172.17.0.16","UDP (NDN)",936,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7CrG%AF%E0/33=%00"
"7024",702,1634004882.67276,"172.17.0.11","172.17.0.7","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7CrG%D4%EF/33=%00"
"7182",718,1634004886.44458,"172.17.0.11","172.17.0.16","UDP (NDN)",971,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7CrG%E3%A5/33=%00"
"73911",739,1634004895.98751,"172.17.0.11","172.17.0.16","UDP (NDN)",936,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7CrH%08%EE/33=%00"
"75412",754,1634004900.71381,"172.17.0.11","172.17.0.16","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7CrH%17y/33=%00"
"7702",770,1634004909.18297,"172.17.0.11","172.17.0.16","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7CrH%3Cy/33=%00"
"78312",783,1634004912.92932,"172.17.0.11","172.17.0.7","UDP (NDN)",815,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7CrHK%20/33=%00"
"79511",795,1634004915.10467,"172.17.0.11","172.17.0.16","UDP (NDN)",523,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%06/35=%00%00%01%7CrHS%99/33=%00"
"8141",814,1634004923.57496,"172.17.0.11","172.17.0.16","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7CrHp%C8/33=%00"
"8262",826,1634004926.29543,"172.17.0.11","172.17.0.16","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7CrH%7FN/33=%00"
"8403",840,1634004936.16208,"172.17.0.11","172.17.0.16","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7CrH%A5%D5/33=%00"
"8521",852,1634004939.84135,"172.17.0.11","172.17.0.16","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7CrH%B49/33=%00"
"8693",869,1634004949.56081,"172.17.0.11","172.17.0.7","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7CrH%DA6/33=%00"
"8832",883,1634004953.35054,"172.17.0.11","172.17.0.16","UDP (NDN)",903,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7CrH%E8%FF/33=%00"
"89511",895,1634004963.06782,"172.17.0.11","172.17.0.16","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7CrI%0E%F7/33=%00"
"9092",909,1634004966.75983,"172.17.0.11","172.17.0.16","UDP (NDN)",946,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7CrI%1Db/33=%00"
"9293",929,1634004976.80689,"172.17.0.11","172.17.0.16","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7CrID%A4/33=%00"
"9414",941,1634004980.5154,"172.17.0.11","172.17.0.16","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7CrIS%1A/33=%00"
"9552",955,1634004990.23551,"172.17.0.11","172.17.0.16","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7CrIy%17/33=%00"
"96711",967,1634004993.95598,"172.17.0.11","172.17.0.16","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7CrI%87%97/33=%00"
"9841",984,1634005003.72019,"172.17.0.11","172.17.0.7","UDP (NDN)",745,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7CrI%AD%C5/33=%00"
"10022",1002,1634005007.43304,"172.17.0.11","172.17.0.16","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7CrI%BCG/33=%00"
"10162",1016,1634005017.18068,"172.17.0.11","172.17.0.16","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7CrI%E2V/33=%00"
"10273",1027,1634005020.93718,"172.17.0.11","172.17.0.7","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7CrI%F1%08/33=%00"
"104711",1047,1634005029.7328,"172.17.0.11","172.17.0.16","UDP (NDN)",486,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%05/35=%00%00%01%7CrJ%13Z/33=%00"
"10594",1059,1634005031.02351,"172.17.0.11","172.17.0.16","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7CrJ%18e/33=%00"
"10711",1071,1634005034.67414,"172.17.0.11","172.17.0.16","UDP (NDN)",1015,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7CrJ%26%A8/33=%00"
"108521",1085,1634005045.44603,"172.17.0.11","172.17.0.16","UDP (NDN)",979,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7CrJL%D8/33=%00"
"1099",1099,1634005048.20244,"172.17.0.11","172.17.0.16","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7CrJ%5B%80/33=%00"
"11122",1112,1634005058.22896,"172.17.0.11","172.17.0.7","UDP (NDN)",744,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7CrJ%82%B0/33=%00"
"11251",1125,1634005062.94782,"172.17.0.11","172.17.0.16","UDP (NDN)",1015,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7CrJ%915/33=%00"
"114712",1147,1634005067.18721,"172.17.0.11","172.17.0.16","UDP (NDN)",562,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%07/35=%00%00%01%7CrJ%A5%A7/33=%00"
"11643",1164,1634005073.21213,"172.17.0.11","172.17.0.16","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7CrJ%B9K/33=%00"
"11671",1167,1634005073.21366,"172.17.0.11","172.17.0.7","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7CrJ%B9K/33=%00"
"11811",1181,1634005075.90486,"172.17.0.11","172.17.0.16","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7CrJ%C7%B8/33=%00"
"119711",1197,1634005085.71023,"172.17.0.11","172.17.0.16","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7CrJ%EE%02/33=%00"
"121111",1211,1634005089.48125,"172.17.0.11","172.17.0.16","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7CrJ%FC%C7/33=%00"
"12232",1223,1634005099.27962,"172.17.0.11","172.17.0.16","UDP (NDN)",946,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7CrK%23%04/33=%00"
"123511",1235,1634005102.97727,"172.17.0.11","172.17.0.16","UDP (NDN)",902,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7CrK1%7D/33=%00"
"125111",1251,1634005108.5788,"172.17.0.11","172.17.0.16","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%06/35=%00%00%01%7CrKG%5C/33=%00"
